date,revenue,units_sold,product,region
2026-08-10,1553.6,3,Enterprise Plan,North America
2026-08-10,543.86,1,Enterprise Plan,EMEA
2026-08-10,61.62,1,Starter Plan,EMEA
2026-08-10,71.89,1,Starter Plan,North America
2026-08-10,72.89,1,Starter Plan,APAC
2026-08-10,162.83,2,Starter Plan,North America
2026-08-10,77.87,1,Starter Plan,EMEA
2026-08-10,208.99,1,Growth Plan,APAC
2026-08-10,986.39,2,Enterprise Plan,EMEA
2026-08-10,134.6,2,Starter Plan,EMEA
2026-08-11,72.96,2,Add-on Seats,North America
2026-08-11,993.03,2,Enterprise Plan,EMEA
2026-08-11,150.87,2,Starter Plan,EMEA
2026-08-11,75.59,2,Add-on Seats,North America
2026-08-11,35.7,1,Add-on Seats,APAC
2026-08-11,122.05,2,Starter Plan,North America
2026-08-11,229.37,1,Growth Plan,EMEA
2026-08-11,495.24,2,Growth Plan,North America
2026-08-11,417.48,2,Growth Plan,North America
2026-08-11,66.03,2,Add-on Seats,EMEA
2026-08-11,205.22,1,Growth Plan,North America
2026-08-11,452.15,2,Growth Plan,North America
2026-08-11,364.93,2,Growth Plan,North America
2026-08-11,990.13,2,Enterprise Plan,North America
2026-08-11,77.2,2,Add-on Seats,North America
2026-08-11,114.21,3,Add-on Seats,APAC
2026-08-11,1032.98,2,Enterprise Plan,APAC
2026-08-11,140.42,2,Starter Plan,North America
2026-08-11,78.13,2,Add-on Seats,North America
2026-08-11,392.36,2,Growth Plan,APAC
2026-08-11,34.58,1,Add-on Seats,North America
2026-08-11,81.42,1,Starter Plan,North America
2026-08-11,35.79,1,Add-on Seats,APAC
2026-08-11,42.93,1,Add-on Seats,North America
2026-08-11,512.09,1,Enterprise Plan,APAC
2026-08-11,245.57,1,Growth Plan,North America
2026-08-11,533.28,1,Enterprise Plan,North America
2026-08-11,69.41,2,Add-on Seats,North America
2026-08-11,455.93,2,Growth Plan,North America
2026-08-11,237.37,1,Growth Plan,North America
2026-08-11,538.59,1,Enterprise Plan,North America
2026-08-11,993.67,2,Enterprise Plan,North America
2026-08-12,130.34,2,Starter Plan,North America
2026-08-12,69.54,2,Add-on Seats,North America
2026-08-12,456.3,2,Growth Plan,APAC
2026-08-12,85.65,1,Starter Plan,North America
2026-08-12,140.67,2,Starter Plan,North America
2026-08-12,540.27,1,Enterprise Plan,North America
2026-08-12,237.09,1,Growth Plan,APAC
2026-08-12,490.19,1,Enterprise Plan,North America
2026-08-12,62.67,1,Starter Plan,EMEA
2026-08-12,134.15,2,Starter Plan,North America
2026-08-12,79.53,1,Starter Plan,North America
2026-08-12,39.28,1,Add-on Seats,North America
2026-08-12,498.95,1,Enterprise Plan,North America
2026-08-12,67.44,1,Starter Plan,APAC
2026-08-12,132.74,2,Starter Plan,North America
2026-08-12,455.62,2,Growth Plan,North America
2026-08-12,68.53,1,Starter Plan,North America
2026-08-12,71.99,1,Starter Plan,EMEA
2026-08-12,41.89,1,Add-on Seats,North America
2026-08-12,78.28,2,Add-on Seats,North America
2026-08-12,60.53,1,Starter Plan,EMEA
2026-08-12,400.87,2,Growth Plan,EMEA
2026-08-12,453.28,2,Growth Plan,North America
2026-08-12,396.19,2,Growth Plan,APAC
2026-08-12,71.81,1,Starter Plan,EMEA
2026-08-12,76.27,1,Starter Plan,EMEA
2026-08-12,34.97,1,Add-on Seats,EMEA
2026-08-13,72.43,2,Add-on Seats,North America
2026-08-13,480.52,2,Growth Plan,North America
2026-08-13,213.42,1,Growth Plan,EMEA
2026-08-13,388.54,2,Growth Plan,North America
2026-08-13,39.26,1,Add-on Seats,North America
2026-08-13,68.79,1,Starter Plan,North America
2026-08-13,82.75,1,Starter Plan,EMEA
2026-08-13,428.94,2,Growth Plan,EMEA
2026-08-13,213.02,1,Growth Plan,APAC
2026-08-13,515.69,1,Enterprise Plan,North America
2026-08-13,72.57,1,Starter Plan,EMEA
2026-08-13,1161.29,2,Enterprise Plan,EMEA
2026-08-13,158.0,2,Starter Plan,North America
2026-08-13,107.96,3,Add-on Seats,APAC
2026-08-13,70.96,1,Starter Plan,APAC
2026-08-13,243.21,1,Growth Plan,APAC
2026-08-13,151.97,2,Starter Plan,North America
2026-08-13,80.11,2,Add-on Seats,North America
2026-08-13,37.32,1,Add-on Seats,EMEA
2026-08-13,39.13,1,Add-on Seats,APAC
2026-08-13,159.06,2,Starter Plan,North America
2026-08-13,515.69,1,Enterprise Plan,North America
2026-08-14,473.7,2,Growth Plan,APAC
2026-08-14,497.62,2,Growth Plan,EMEA
2026-08-14,36.59,1,Add-on Seats,EMEA
2026-08-14,521.59,1,Enterprise Plan,North America
2026-08-14,232.91,1,Growth Plan,North America
2026-08-14,70.21,1,Starter Plan,EMEA
2026-08-14,150.54,2,Starter Plan,North America
2026-08-14,78.86,2,Add-on Seats,EMEA
2026-08-14,1080.52,2,Enterprise Plan,EMEA
2026-08-14,64.89,1,Starter Plan,North America
2026-08-14,65.83,1,Starter Plan,APAC
2026-08-14,71.56,1,Starter Plan,North America
2026-08-14,195.58,1,Growth Plan,North America
2026-08-14,69.22,1,Starter Plan,North America
2026-08-14,40.51,1,Add-on Seats,North America
2026-08-14,72.4,1,Starter Plan,EMEA
2026-08-14,75.22,1,Starter Plan,EMEA
2026-08-14,37.59,1,Add-on Seats,EMEA
2026-08-14,38.21,1,Add-on Seats,EMEA
2026-08-14,1143.94,2,Enterprise Plan,North America
2026-08-14,228.6,3,Starter Plan,APAC
2026-08-14,209.71,1,Growth Plan,North America
2026-08-14,77.87,1,Starter Plan,North America
2026-08-14,78.13,2,Add-on Seats,APAC
2026-08-15,137.08,2,Starter Plan,APAC
2026-08-15,121.91,2,Starter Plan,APAC
2026-08-15,141.85,2,Starter Plan,EMEA
2026-08-15,64.28,1,Starter Plan,EMEA
2026-08-15,242.88,1,Growth Plan,APAC
2026-08-15,70.5,1,Starter Plan,EMEA
2026-08-15,79.26,1,Starter Plan,EMEA
2026-08-15,129.95,2,Starter Plan,North America
2026-08-15,502.81,1,Enterprise Plan,EMEA
